2009,1,27,12,4465
2009,1,27,13,4998
2009,1,27,14,5571
2009,1,27,15,6078
2009,1,27,16,6381
2009,1,27,17,6403
2009,1,27,18,6140
2009,1,27,19,5661
2009,1,27,20,5066
2009,1,27,21,4520
2009,1,27,22,4089
2009,1,27,23,3900
2009,1,28,0,3958
2009,1,28,1,4247
2009,1,28,2,4677
2009,1,28,3,5098
2009,1,28,4,5400
2009,1,28,5,5467
2009,1,28,6,5319
2009,1,28,7,4989
2009,1,28,8,4560
2009,1,28,9,4163
2009,1,28,10,3908
2009,1,28,11,3908
2009,1,28,12,4157
2009,1,28,13,4620
2009,1,28,14,5200
2009,1,28,15,5757
2009,1,28,16,6185
2009,1,28,17,6359
2009,1,28,18,6225
2009,1,28,19,5838
2009,1,28,20,5256
2009,1,28,21,4666
2009,1,28,22,4139
2009,1,28,23,3852
2009,1,29,0,3788
2009,1,29,1,4015
2009,1,29,2,4437
2009,1,29,3,4920
2009,1,29,4,5333
2009,1,29,5,5544
2009,1,29,6,5533
2009,1,29,7,5291
2009,1,29,8,4893
2009,1,29,9,4452
2009,1,29,10,4111
2009,1,29,11,3949
2009,1,29,12,4068
2009,1,29,13,4409
2009,1,29,14,4745
2009,1,29,15,5495
2009,1,29,16,5992
2009,1,29,17,6284
2009,1,29,18,6287
2009,1,29,19,6014
2009,1,29,20,5489
2009,1,29,21,4900
2009,1,29,22,4314
2009,1,29,23,3907
2009,1,30,0,3731
2009,1,30,1,3857
2009,1,30,2,4199
2009,1,30,3,4686
2009,1,30,4,5166
2009,1,30,5,5502
2009,1,30,6,5606
2009,1,30,7,5465
2009,1,30,8,5122
2009,1,30,9,4712
2009,1,30,10,4290
2009,1,30,11,4019
2009,1,30,12,3981
2009,1,30,13,4181
2009,1,30,14,4581
2009,1,30,15,5100
2009,1,30,16,5609
2009,1,30,17,5993
2009,1,30,18,6136
2009,1,30,19,5998
2009,1,30,20,5619
2009,1,30,21,5063
2009,1,30,22,4500
2009,1,30,23,4012
2009,1,31,0,3755
2009,1,31,1,3751
2009,1,31,2,4003
2009,1,31,3,4425
2009,1,31,4,4913
2009,1,31,5,5304
2009,1,31,6,5553
2009,1,31,7,5566
2009,1,31,8,5368
2009,1,31,9,5014
2009,1,31,10,4585
2009,1,31,11,4221
2009,1,31,12,4038
2009,1,31,13,4052
2009,1,31,14,4316
2009,1,31,15,4718
2009,1,31,16,5207
2009,1,31,17,5605
2009,1,31,18,5868
2009,1,31,19,5865
2009,1,31,20,5622
2009,1,31,21,5190
2009,1,31,22,4661
2009,1,31,23,4155
2009,2,1,0,3799
2009,2,1,1,3658
2009,2,1,2,3774
2009,2,1,3,4090
2009,2,1,4,4549
2009,2,1,5,5002
2009,2,1,6,5356
2009,2,1,7,5512
2009,2,1,8,5454
2009,2,1,9,5205
2009,2,1,10,4839
2009,2,1,11,4463
2009,2,1,12,4172
2009,2,1,13,4048
2009,2,1,14,4134
2009,2,1,15,4398
2009,2,1,16,4773
2009,2,1,17,5156
2009,2,1,18,5454
2009,2,1,19,5572
2009,2,1,20,5488
2009,2,1,21,5176
2009,2,1,22,4755
2009,2,1,23,4279
2009,2,2,0,3892
2009,2,2,1,3643
2009,2,2,2,3645
2009,2,2,3,3837
2009,2,2,4,4209
2009,2,2,5,4654
2009,2,2,6,5070
2009,2,2,7,5351
2009,2,2,8,5464
2009,2,2,9,5389
2009,2,2,10,5158
2009,2,2,11,4852
2009,2,2,12,4535
2009,2,2,13,4314
2009,2,2,14,4233
2009,2,2,15,4333
2009,2,2,16,4541
2009,2,2,17,4825
2009,2,2,18,5099
2009,2,2,19,5293
2009,2,2,20,5319
2009,2,2,21,5168
2009,2,2,22,4868
2009,2,2,23,4484
2009,2,3,0,4108
2009,2,3,1,3784
2009,2,3,2,3626
2009,2,3,3,3647
2009,2,3,4,3883
2009,2,3,5,4228
2009,2,3,6,4646
2009,2,3,7,4997
2009,2,3,8,5266
2009,2,3,9,5347
2009,2,3,10,5319
2009,2,3,11,5124
2009,2,3,12,4862
2009,2,3,13,4591
2009,2,3,14,4403
2009,2,3,15,4343
2009,2,3,16,4395
2009,2,3,17,4525
2009,2,3,18,4731
2009,2,3,19,4924
2009,2,3,20,5060
2009,2,3,21,5080
2009,2,3,22,4970
2009,2,3,23,4714
2009,2,4,0,4455
2009,2,4,1,4156
2009,2,4,2,3953
2009,2,4,3,3843
2009,2,4,4,3906
2009,2,4,5,4085
2009,2,4,6,4407
2009,2,4,7,4762
2009,2,4,8,5108
2009,2,4,9,5366
2009,2,4,10,5502
2009,2,4,11,5502
2009,2,4,12,5369
2009,2,4,13,5150
2009,2,4,14,4903
2009,2,4,15,4683
2009,2,4,16,4549
2009,2,4,17,4491
2009,2,4,18,4568
2009,2,4,19,4655
2009,2,4,20,4806
2009,2,4,21,4916
2009,2,4,22,4975
2009,2,4,23,4931
2009,2,5,0,4802
2009,2,5,1,4598
2009,2,5,2,4376
2009,2,5,3,4166
2009,2,5,4,4063
2009,2,5,5,4070
2009,2,5,6,4206
2009,2,5,7,4481
2009,2,5,8,4817
2009,2,5,9,5176
2009,2,5,10,5483
2009,2,5,11,5677
2009,2,5,12,5735
2009,2,5,13,5649
2009,2,5,14,5424
2009,2,5,15,5145
2009,2,5,16,4845
2009,2,5,17,4632
2009,2,5,18,4473
2009,2,5,19,4452
2009,2,5,20,4509
2009,2,5,21,4672
2009,2,5,22,4827
2009,2,5,23,4956
2009,2,6,0,4972
2009,2,6,1,4911
2009,2,6,2,4762
2009,2,6,3,4544
2009,2,6,4,4324
2009,2,6,5,4136
2009,2,6,6,4087
2009,2,6,7,4176
2009,2,6,8,4429
2009,2,6,9,4803
2009,2,6,10,5218
2009,2,6,11,5626
2009,2,6,12,5915
2009,2,6,13,6030
2009,2,6,14,5953
2009,2,6,15,5699
2009,2,6,16,5330
2009,2,6,17,4946
2009,2,6,18,4590
2009,2,6,19,4361
2009,2,6,20,4288
2009,2,6,21,4344
2009,2,6,22,4523
2009,2,6,23,4731
2009,2,7,0,4935
2009,2,7,1,5046
2009,2,7,2,5055
2009,2,7,3,4890
2009,2,7,4,4618
2009,2,7,5,4278
2009,2,7,6,4008
2009,2,7,7,3875
2009,2,7,8,3959
2009,2,7,9,4241
2009,2,7,10,4683
2009,2,7,11,5202
2009,2,7,12,5685
2009,2,7,13,6062
2009,2,7,14,6191
2009,2,7,15,6105
2009,2,7,16,5789
2009,2,7,17,5338
2009,2,7,18,4837
2009,2,7,19,4409
2009,2,7,20,4102
2009,2,7,21,4028
2009,2,7,22,4149
2009,2,7,23,4420
2009,2,8,0,4768
2009,2,8,1,5062
2009,2,8,2,5243
2009,2,8,3,5236
2009,2,8,4,5051
2009,2,8,5,4690
2009,2,8,6,4288
2009,2,8,7,3934
2009,2,8,8,3759
2009,2,8,9,3835
2009,2,8,10,4161
2009,2,8,11,4679
2009,2,8,12,5298
2009,2,8,13,5868
2009,2,8,14,6245
2009,2,8,15,6380
2009,2,8,16,6190
2009,2,8,17,5771
2009,2,8,18,5187
2009,2,8,19,4586
2009,2,8,20,4087
2009,2,8,21,3800
2009,2,8,22,3780
2009,2,8,23,4010
2009,2,9,0,4403
2009,2,9,1,4884
2009,2,9,2,5251
2009,2,9,3,5471
2009,2,9,4,5414
2009,2,9,5,5153
2009,2,9,6,4703
2009,2,9,7,4193
2009,2,9,8,3795
2009,2,9,9,3635
2009,2,9,10,3776
2009,2,9,11,4182
2009,2,9,12,4805
2009,2,9,13,5465
2009,2,9,14,6052
2009,2,9,15,6406
2009,2,9,16,6438
2009,2,9,17,6133
2009,2,9,18,5576
2009,2,9,19,4891
2009,2,9,20,4210
2009,2,9,21,3721
2009,2,9,22,3468
2009,2,9,23,3555
2009,2,10,0,3888
2009,2,10,1,4425
2009,2,10,2,4964
2009,2,10,3,5387
2009,2,10,4,5543
2009,2,10,5,5415
2009,2,10,6,5042
2009,3,24,7,4014
2009,3,24,8,3867
2009,3,24,9,3904
2009,3,24,10,4117
2009,3,24,11,4498
2009,3,24,12,4930
2009,3,24,13,5329
2009,3,24,14,5563
2009,3,24,15,5588
2009,3,24,16,5378
2009,3,24,17,4993
2009,3,24,18,4492
2009,3,24,19,4022
2009,3,24,20,3670
2009,3,24,21,3530
2009,3,24,22,3609
2009,3,24,23,3918
2009,3,25,0,4338
2009,3,25,1,4789
2009,3,25,2,5102
2009,3,25,3,5252
2009,3,25,4,5145
2009,3,25,5,4891
2009,3,25,6,4467
2009,3,25,7,4070
2009,3,25,8,3756
2009,3,25,9,3654
2009,3,25,10,3781
2009,3,25,11,4139
2009,3,25,12,4596
2009,3,25,13,5107
2009,3,25,14,5493
2009,3,25,15,5682
2009,3,25,16,5572
2009,3,25,17,5243
2009,3,25,18,4722
2009,3,25,19,4197
2009,3,25,20,3730
2009,3,25,21,3477
2009,3,25,22,3465
2009,3,25,23,3749
2009,3,26,0,4205
2009,3,26,1,4760
2009,3,26,2,5224
2009,3,26,3,5505
2009,3,26,4,5533
2009,3,26,5,5297
2009,3,26,6,4890
2009,3,26,7,4377
2009,3,26,8,3935
2009,3,26,9,3647
2009,3,26,10,3638
2009,3,26,11,3876
2009,3,26,12,4306
2009,3,26,13,4831
2009,3,26,14,5318
2009,3,26,15,5646
2009,3,26,16,5679
2009,3,26,17,5439
2009,3,26,18,4945
2009,3,26,19,4355
2009,3,26,20,3807
2009,3,26,21,3425
2009,3,26,22,3302
2009,3,26,23,3491
2009,3,27,0,3912
2009,3,27,1,4517
2009,3,27,2,5116
2009,3,27,3,5563
2009,3,27,4,5747
2009,3,27,5,5604
2009,3,27,6,5243
2009,3,27,7,4689
2009,3,27,8,4155
2009,3,27,9,3721
2009,3,27,10,3538
2009,3,27,11,3641
2009,3,27,12,4011
2009,3,27,13,4537
2009,3,27,14,5082
2009,3,27,15,5522
2009,3,27,16,5730
2009,3,27,17,5625
2009,3,27,18,5242
2009,3,27,19,4686
2009,3,27,20,4099
2009,3,27,21,3609
2009,3,27,22,3339
2009,3,27,23,3398
2009,3,28,0,3759
2009,3,28,1,4340
2009,3,28,2,4975
2009,3,28,3,5521
2009,3,28,4,5863
2009,3,28,5,5904
2009,3,28,6,5636
2009,3,28,7,5121
2009,3,28,8,4508
2009,3,28,9,3948
2009,3,28,10,3562
2009,3,28,11,3476
2009,3,28,12,3651
2009,3,28,13,4076
2009,3,28,14,4594
2009,3,28,15,5122
2009,3,28,16,5432
2009,3,28,17,5506
2009,3,28,18,5242
2009,3,28,19,4773
2009,3,28,20,4158
2009,3,28,21,3607
2009,3,28,22,3190
2009,3,28,23,3085
2009,3,29,0,3316
2009,3,29,1,3795
2009,3,29,2,4445
2009,3,29,3,5097
2009,3,29,4,5600
2009,3,29,5,5836
2009,3,29,6,5745
2009,3,29,7,5354
2009,3,29,8,4780
2009,3,29,9,4179
2009,3,29,10,3690
2009,3,29,11,3412
2009,3,29,12,3437
2009,3,29,13,3713
2009,3,29,14,4191
2009,3,29,15,4715
2009,3,29,16,5136
2009,3,29,17,5359
2009,3,29,18,5296
2009,3,29,19,4949
2009,3,29,20,4456
2009,3,29,21,3880
2009,3,29,22,3429
2009,3,29,23,3147
2009,3,30,0,3204
2009,3,30,1,3554
2009,3,30,2,4135
2009,3,30,3,4799
2009,3,30,4,5393
2009,3,30,5,5799
2009,3,30,6,5910
2009,3,30,7,5695
2009,3,30,8,5269
2009,3,30,9,4670
2009,3,30,10,4126
2009,3,30,11,3704
2009,3,30,12,3542
2009,3,30,13,3627
2009,3,30,14,3941
2009,3,30,15,4355
2009,3,30,16,4815
2009,3,30,17,5136
2009,3,30,18,5231
2009,3,30,19,5076
2009,3,30,20,4696
2009,3,30,21,4207
2009,3,30,22,3724
2009,3,30,23,3372
2009,3,31,0,3242
2009,3,31,1,3409
2009,3,31,2,3828
2009,3,31,3,4401
2009,3,31,4,4984
2009,3,31,5,5494
2009,3,31,6,5778
2009,3,31,7,5781
2009,3,31,8,5525
2009,3,31,9,5071
2009,3,31,10,4560
2009,3,31,11,4083
2009,3,31,12,3784
2009,3,31,13,3664
2009,3,31,14,3807
2009,3,31,15,4079
2009,3,31,16,4478
2009,3,31,17,4817
2009,3,31,18,5024
2009,3,31,19,5047
2009,3,31,20,4848
2009,3,31,21,4523
2009,3,31,22,4120
2009,3,31,23,3752
2009,4,1,0,3513
2009,4,1,1,3509
2009,4,1,2,3726
2009,4,1,3,4157
2009,4,1,4,4659
2009,4,1,5,5193
2009,4,1,6,5580
2009,4,1,7,5802
2009,4,1,8,5739
2009,4,1,9,5517
2009,4,1,10,5096
2009,4,1,11,4676
2009,4,1,12,4270
2009,4,1,13,4043
2009,4,1,14,3951
2009,4,1,15,4071
2009,4,1,16,4275
2009,4,1,17,4564
2009,4,1,18,4828
2009,4,1,19,4985
2009,4,1,20,4970
2009,4,1,21,4814
2009,4,1,22,4528
2009,4,1,23,4224
2009,4,2,0,3971
2009,4,2,1,3789
2009,4,2,2,3835
2009,4,2,3,4011
2009,4,2,4,4377
2009,4,2,5,4772
2009,4,2,6,5190
2009,4,2,7,5506
2009,4,2,8,5667
2009,4,2,9,5623
2009,4,2,10,5420
2009,4,2,11,5088
2009,4,2,12,4727
2009,4,2,13,4387
2009,4,2,14,4157
2009,4,2,15,4022
2009,4,2,16,4046
2009,4,2,17,4174
2009,4,2,18,4372
2009,4,2,19,4561
2009,4,2,20,4693
2009,4,2,21,4719
2009,4,2,22,4647
2009,4,2,23,4503
2009,4,3,0,4296
2009,4,3,1,4122
2009,4,3,2,3997
2009,4,3,3,4010
2009,4,3,4,4134
2009,4,3,5,4406
2009,4,3,6,4734
2009,4,3,7,5093
2009,4,3,8,5368
2009,4,3,9,5551
2009,4,3,10,5562
2009,4,3,11,5439
2009,4,3,12,5182
2009,4,3,13,4878
2009,4,3,14,4548
2009,4,3,15,4272
2009,4,3,16,4087
2009,4,3,17,4017
2009,4,3,18,4077
2009,4,3,19,4215
2009,4,3,20,4412
2009,4,3,21,4563
2009,4,3,22,4675
2009,4,3,23,4694
2009,4,4,0,4633
2009,4,4,1,4485
2009,4,4,2,4319
2009,4,4,3,4145
2009,4,4,4,4066
2009,4,4,5,4091
2009,4,4,6,4246
2009,4,4,7,4492
2009,4,4,8,4803
2009,4,4,9,5098
2009,4,4,10,5328
2009,4,4,11,5427
2009,4,4,12,5377
2009,4,4,13,5175
2009,4,4,14,4884
2009,4,4,15,4509
2009,4,4,16,4188
2009,4,4,17,3913
2009,4,4,18,3791
2009,4,4,19,3810
2009,4,4,20,3977
2009,4,4,21,4206
2009,4,4,22,4471
2009,4,4,23,4698
2009,4,5,0,4819
2009,4,5,1,4827
2009,4,5,2,4718
2009,4,5,3,4514
2009,4,5,4,4295
2009,4,5,5,4128
2009,4,5,6,4085
2009,4,5,7,4155
2009,4,5,8,4392
2009,4,5,9,4699
2009,4,5,10,5057
2009,4,5,11,5357
2009,4,5,12,5524
2009,4,5,13,5506
2009,4,5,14,5314
2009,4,5,15,4967
2009,4,5,16,4540
2009,4,5,17,4129
2009,4,5,18,3803
2009,4,5,19,3649
2009,4,5,20,3693
2009,4,5,21,3903
2009,4,5,22,4239
2009,4,5,23,4592
2009,4,6,0,4891
2009,4,6,1,5084
2009,4,6,2,5081
2009,4,6,3,4930
2009,4,6,4,4641
2009,4,6,5,4317
2009,4,6,6,4051
2009,4,6,7,3943
2009,4,6,8,4001
2009,4,6,9,4245
2009,4,6,10,4613
2009,4,6,11,5031
2009,4,6,12,5369
2009,4,6,13,5587
2009,4,6,14,5555
2009,4,6,15,5324
2009,4,6,16,4891
2009,4,6,17,4395
2009,4,6,18,3937
2009,4,6,19,3597
2009,4,6,20,3473
2009,4,6,21,3592
2009,4,6,22,3924
2009,4,6,23,4373
2009,4,7,0,4835
2009,4,7,1,5196
2009,4,7,2,5378
2009,4,7,3,5321
2009,4,7,4,5070
2009,4,7,5,4658
2009,4,7,6,4245
2009,4,7,7,3911
2009,4,7,8,3780
2009,4,7,9,3866
2009,4,7,10,4164
2009,4,7,11,4602
2009,4,7,12,5071
2009,4,7,13,5453
2009,4,7,14,5618
2009,4,7,15,5623
2009,4,7,16,5187
2009,4,7,17,4686
2009,4,7,18,4125
2009,4,7,19,3636
2009,4,7,20,3340
2009,4,7,21,3320
2009,4,7,22,3574
2009,4,7,23,4026
2009,4,8,0,4592
2009,4,8,1,5106
2009,4,8,2,5469
2009,4,8,3,5570
2009,4,8,4,5413
2009,4,8,5,5023
2009,4,8,6,4519
2009,4,8,7,4030
2009,4,8,8,3682
2009,4,8,9,3572
2009,4,8,10,3730
2009,4,8,11,4102
2009,4,8,12,4628
2009,4,8,13,5133
2009,4,8,14,5495
2009,4,8,15,5605
2009,4,8,16,5414
2009,4,8,17,4985
2009,4,8,18,4421
2009,4,8,19,3846
2009,4,8,20,3553
2009,4,8,21,3203
2009,4,8,22,3306
2009,4,8,23,3699
2009,4,9,0,4257
2009,4,9,1,4893
2009,4,9,2,5408
2009,4,9,3,5717
2009,4,9,4,5703
2009,4,9,5,5427
2009,4,9,6,4932
2009,4,9,7,4357
2009,4,9,8,3946
2009,4,9,9,3555
2009,4,9,10,3545
2009,4,9,11,3801
2009,4,9,12,4275
2009,4,9,13,4819
2009,4,9,14,5324
2009,4,9,15,5619
2009,4,9,16,5656
2009,4,9,17,5326
2009,4,9,18,4826
2009,4,9,19,4236
2009,4,9,20,3719
2009,4,9,21,3387
2009,4,9,22,3339
2009,4,9,23,3612
2009,4,10,0,4136
2009,4,10,1,4789
2009,4,10,2,5415
2009,4,10,3,5862
2009,4,10,4,6047
2009,4,10,5,5910
2009,4,10,6,5492
2009,4,10,7,4904
2009,4,10,8,4309
2009,4,10,9,3830
2009,4,10,10,3612
2009,4,10,11,3682
2009,4,10,12,4012
2009,4,10,13,4495
2009,4,10,14,5019
2009,4,10,15,5428
2009,4,10,16,5591
2009,4,10,17,5457
2009,4,10,18,5062
2009,4,10,19,4526
2009,4,10,20,3942
2009,4,10,21,3500
2009,4,10,22,3286
2009,4,10,23,3391
2009,4,11,0,3777
2009,4,11,1,4361
2009,4,11,2,5070
2009,4,11,3,5580
2009,4,11,4,5938
2009,4,11,5,5969
2009,4,11,6,5709
2009,4,11,7,5213
2009,4,11,8,4612
2009,4,11,9,4041
2009,4,11,10,3658
2009,4,11,11,3555
2009,4,11,12,3712
2009,4,11,13,4101
2009,4,11,14,4616
2009,4,11,15,5106
2009,4,11,16,5422
2009,4,11,17,5474
2009,4,11,18,5275
2009,4,11,19,4842
2009,4,11,20,4301
2009,4,11,21,3817
2009,4,11,22,3504
2009,4,11,23,3487
2009,4,12,0,3751
2009,4,12,1,4262
2009,4,12,2,4901
2009,4,12,3,5524
2009,4,12,4,5977
2009,4,12,5,6178
2009,4,12,6,6078
2009,4,12,7,5702
2009,4,12,8,5174
2009,4,12,9,4600
2009,4,12,10,4117
2009,4,12,11,3827
2009,4,12,12,3817
2009,4,12,13,4042
2009,4,12,14,4438
2009,4,12,15,4891
2009,4,12,16,5264
2009,4,12,17,5417
2009,4,12,18,5329
2009,4,12,19,5033
2009,4,12,20,4579
2009,4,12,21,4109
2009,4,12,22,3724
2009,4,12,23,3539
2009,4,13,0,3629
2009,4,13,1,3979
2009,4,13,2,4499
2009,4,13,3,5141
2009,4,13,4,5577
2009,4,13,5,5899
2009,4,13,6,5961
2009,4,13,7,5763
2009,4,13,8,5329
2009,4,13,9,4806
2009,4,13,10,4267
2009,4,13,11,3892
2009,4,13,12,3717
2009,4,13,13,3779
2009,4,13,14,4023
2009,4,13,15,4385
2009,4,13,16,4753
2009,4,13,17,5005
2009,4,13,18,5055
2009,4,13,19,4898
2009,4,13,20,4567
2009,4,13,21,4187
2009,4,13,22,3821
2009,4,13,23,3573
2009,4,14,0,3558
2009,4,14,1,3752
2009,4,14,2,4167
2009,4,14,3,4655
2009,4,14,4,5173
2009,4,14,5,5546
2009,4,14,6,5755
2009,4,14,7,5689
2009,4,14,8,5424
2009,4,14,9,4973
2009,4,14,10,4515
2009,4,14,11,4088
2009,4,14,12,3837
2009,4,14,13,3751
2009,4,14,14,3849
2009,4,14,15,4109
2009,4,14,16,4392
2009,4,14,17,4683
2009,4,14,18,4804
2009,4,14,19,4788
2009,4,14,20,4602
2009,4,14,21,4321
2009,4,14,22,4021
2009,4,14,23,3770
2009,4,15,0,3662
2009,4,15,1,3740
2009,4,15,2,3983
2009,4,15,3,4383
2009,4,15,4,4816
2009,4,15,5,5218
2009,4,15,6,5499
2009,4,15,7,5599
2009,4,15,8,5481
2009,4,15,9,5203
2009,4,15,10,4836
2009,4,15,11,4428
2009,4,15,12,4127
2009,4,15,13,3944
2009,4,15,14,3925
2009,4,15,15,4030
2009,4,15,16,4252
2009,4,15,17,4470
2009,4,15,18,4680
2009,4,15,19,4739
2009,4,15,20,4706
2009,4,15,21,4547
2009,4,15,22,4338
2009,4,15,23,4110
2009,4,16,0,3970
2009,4,16,1,3949
2009,4,16,2,4082
2009,4,16,3,4334
2009,4,16,4,4664
2009,4,16,5,5018
2009,4,16,6,5320
2009,4,16,7,5512
2009,4,16,8,5522
2009,4,16,9,5392
2009,4,16,10,5109
2009,4,16,11,4786
2009,4,16,12,4475
2009,4,16,13,4221
2009,4,16,14,4075
2009,4,16,15,4029
2009,4,16,16,4116
2009,4,16,17,4240
2009,4,16,18,4417
2009,4,16,19,4515
2009,4,16,20,4554
2009,4,16,21,4506
2009,4,16,22,4393
2009,4,16,23,4228
2009,4,17,0,4096
2009,4,17,1,4003
2009,4,17,2,4018
2009,4,17,3,4123
2009,4,17,4,4339
2009,4,17,5,4595
2009,4,17,6,4868
2009,4,17,7,5083
2009,4,17,8,5204
2009,4,17,9,5210
2009,4,17,10,5109
2009,4,17,11,4910
2009,4,17,12,4661
2009,4,17,13,4407
2009,4,17,14,4202
2009,4,17,15,4060
2009,4,17,16,4004
2009,4,17,17,4053
2009,4,17,18,4146
2009,4,17,19,4263
2009,4,17,20,4378
2009,4,17,21,4436
2009,4,17,22,4439
2009,4,17,23,4396
2009,4,18,0,4302
2009,4,18,1,4204
2009,4,18,2,4138
2009,4,18,3,4126
2009,4,18,4,4204
2009,4,18,5,4338
2009,4,18,6,4535
2009,4,18,7,4759
2009,4,18,8,4950
2009,4,18,9,5102
2009,4,18,10,5132
2009,4,18,11,5083
2009,4,18,12,4944
2009,4,18,13,4740
2009,4,18,14,4528
2009,4,18,15,4303
2009,4,18,16,4160
2009,4,18,17,4088
2009,4,18,18,4128
2009,4,18,19,4235
2009,4,18,20,4404
2009,4,18,21,4559
2009,4,18,22,4710
2009,4,18,23,4784
2009,4,19,0,4802
2009,4,19,1,4754
2009,4,19,2,4674
2009,4,19,3,4576
2009,4,19,4,4533
2009,4,19,5,4540
2009,4,19,6,4634
2009,4,19,7,4796
2009,4,19,8,4983
2009,4,19,9,5178
2009,4,19,10,5310
2009,4,19,11,5376
2009,4,19,12,5320
2009,4,19,13,5176
2009,4,19,14,4949
2009,4,19,15,4672
2009,4,19,16,4408
2009,4,19,17,4204
2009,4,19,18,4092
2009,4,19,19,4092
2009,4,19,20,4205
2009,4,19,21,4405
2009,4,19,22,4610
2009,4,19,23,4777
2009,4,20,0,4885
2009,4,20,1,4898
2009,4,20,2,4813
2009,4,20,3,4671
2009,4,20,4,4498
2009,4,20,5,4363
2009,4,20,6,4327
2009,4,20,7,4392
2009,4,20,8,4545
2009,4,20,9,4786
2009,4,20,10,5020
2009,4,20,11,5219
2009,4,20,12,5353
2009,4,20,13,5331
2009,4,20,14,5169
2009,4,20,15,4891
2009,4,20,16,4573
2009,4,20,17,4262
2009,4,20,18,4040
2009,4,20,19,3940
2009,4,20,20,3999
2009,4,20,21,4198
2009,4,20,22,4479
2009,4,20,23,4777
2009,4,21,0,4991
2009,4,21,1,5117
2009,4,21,2,5106
2009,4,21,3,4962
2009,4,21,4,4717
2009,4,21,5,4470
2009,4,21,6,4299
2009,4,21,7,4236
2009,4,21,8,4308
2009,4,21,9,4503
2009,4,21,10,4794
2009,4,21,11,5074
2009,4,21,12,5342
2009,4,21,13,5430
2009,4,21,14,5384
2009,4,21,15,5151
2009,4,21,16,4824
2009,4,21,17,4419
2009,4,21,18,4080
2009,4,21,19,3847
2009,4,21,20,3837
2009,4,21,21,3981
2009,4,21,22,4292
2009,4,21,23,4672
2009,4,22,0,5033
2009,4,22,1,5273
2009,4,22,2,5371
2009,4,22,3,5260
